Geography_Germany,Geography_Spain,Geography_France,Gender,Age,Satisfaction Score,Tenure,Card Type,Balance,EstimatedSalary,CreditScore,NumOfProducts,HasCrCard,IsActiveMember,Point Earned,Churn
0.0,0.0,1.0,1.0,0.011962559388064665,0.5,0.4764707910783635,2.0,1.2755153409697506,-1.4578031260355662,1.0534623477585674,1.0,1.0,1.0,0.3019038206950088,0
0.0,0.0,1.0,1.0,0.7740364246670692,0.5,0.8895207972050411,1.0,-1.1991617531888707,-0.5858350543002083,-1.073382297682552,1.0,1.0,1.0,-0.7742018306754246,1
0.0,1.0,0.0,0.0,0.10722179254794025,1.0,-0.7626792273016693,4.0,-1.1991617531888707,-0.32022344198492664,1.8446074574154088,2.0,0.0,1.0,-0.2806161806666721,0
0.0,1.0,0.0,1.0,0.10722179254794025,0.5,0.4764707910783635,2.0,0.4042797151544254,0.42921054659905256,0.015726554572320705,1.0,1.0,1.0,1.0400589369243145,0
1.0,0.0,0.0,1.0,-0.36907437325143766,1.0,-0.7626792273016693,4.0,0.5287272649565427,1.309415200300596,0.19039495540564932,2.0,1.0,0.0,-0.8987099225695243,0
0.0,1.0,0.0,0.0,-0.9406297722106911,0.75,-0.3496292211749917,4.0,-1.1991617531888707,-0.5952575434579219,1.1664830777095447,2.0,1.0,0.0,-1.4723364887959125,0
0.0,1.0,0.0,0.0,0.20248102570781581,0.25,0.0634207849516859,4.0,-1.1991617531888707,-0.9190336001741778,1.5569183266311029,2.0,1.0,0.0,-1.1832998468988951,0
0.0,0.0,1.0,0.0,-0.8453705390508155,0.0,-1.175729233428347,3.0,-1.1991617531888707,-1.4465737563490262,0.05682500182722156,2.0,0.0,1.0,-1.2722341982518235,0
0.0,0.0,1.0,0.0,-0.1785559069316865,1.0,-1.175729233428347,3.0,0.14933751787268462,-0.34903629059546437,-1.0939315213100023,1.0,0.0,0.0,1.4802839761213098,0
0.0,1.0,0.0,0.0,0.20248102570781581,0.25,-1.175729233428347,4.0,-0.17979130550982492,-0.2830188117183363,-0.6623978251335434,1.0,1.0,0.0,1.6270256558536418,0
0.0,1.0,0.0,1.0,-0.5595928395711888,1.0,-0.7626792273016693,2.0,-0.041554534504002615,0.06924171271234889,0.7246747697193604,1.0,1.0,1.0,0.590940462592026,0
0.0,1.0,0.0,1.0,1.059814124146696,1.0,-0.7626792273016693,4.0,0.9088654981745093,0.4940009179170385,0.7349493815330856,1.0,1.0,1.0,0.6887682490802473,0
1.0,0.0,0.0,0.0,1.726628756265825,0.0,1.3025708033317187,1.0,0.3216757320874983,-1.2487693948124694,0.8787939469252386,1.0,1.0,0.0,1.2535013801713426,1
0.0,1.0,0.0,1.0,-0.27381514009156205,0.0,-0.3496292211749917,4.0,0.25523426175952707,-0.7306700584673664,-1.2788745339570562,1.0,0.0,0.0,-0.5385257995901644,0
0.0,1.0,0.0,0.0,-0.36907437325143766,0.75,0.0634207849516859,2.0,-1.1991617531888707,1.3629800426442775,0.41643641530760406,2.0,0.0,1.0,0.35526443150676584,0
0.0,0.0,1.0,1.0,-0.4643336064113132,0.75,-0.3496292211749917,3.0,-0.015031473504878021,-0.053939879606316465,0.8171462760428874,2.0,1.0,0.0,-0.9076033577048171,0
1.0,0.0,0.0,1.0,0.8692956578269448,0.0,1.3025708033317187,1.0,0.663452534809105,-0.4118617884494948,0.21094417903309975,2.0,0.0,0.0,-0.5207389293195788,0
0.0,0.0,1.0,0.0,-0.08329667377181091,0.75,-0.3496292211749917,3.0,-1.1991617531888707,0.2746972967548829,-0.9089885086629486,1.0,1.0,0.0,0.9244442801655075,0
0.0,0.0,1.0,1.0,-0.36907437325143766,0.0,-0.7626792273016693,4.0,-1.1991617531888707,0.4460999040754548,0.28286646172917623,1.0,1.0,0.0,0.6354076382684902,0
0.0,0.0,1.0,1.0,2.0124064557454515,0.75,-1.175729233428347,3.0,0.28324072971313746,-1.0560496125418126,1.5569183266311029,1.0,1.0,0.0,1.0756326774654859,1
0.0,1.0,0.0,0.0,-0.1785559069316865,0.5,1.7156208094583962,1.0,-1.1991617531888707,0.015664649920646336,0.8068716642291621,2.0,1.0,0.0,0.9911450436802038,0
1.0,0.0,0.0,1.0,-1.416925938010069,0.5,-1.5887792395550244,3.0,0.3277438958992695,1.0952043635622974,-1.7823305128295917,2.0,0.0,0.0,-1.116599083384199,1
1.0,0.0,0.0,1.0,-0.27381514009156205,0.5,1.7156208094583962,2.0,-0.10106013971718578,-1.1677513159895063,0.27259184991545105,1.0,1.0,0.0,0.7376821423243579,0
0.0,0.0,1.0,1.0,-0.36907437325143766,0.5,-1.175729233428347,2.0,-1.1991617531888707,-0.5871793035825235,0.5602809806997571,2.0,0.0,1.0,-0.2628293103960864,0
0.0,0.0,1.0,0.0,0.48825872518744257,0.75,1.3025708033317187,1.0,-1.1991617531888707,-1.2867824950045668,-1.032283850427651,2.0,1.0,0.0,-1.3789554198753375,0
0.0,0.0,1.0,0.0,2.1076656889053274,0.75,-1.175729233428347,1.0,-0.2034482551054409,1.6143012376215753,-0.5802009306237417,1.0,1.0,1.0,1.609238785583056,0
0.0,1.0,0.0,1.0,0.9645548909868205,0.5,0.8895207972050411,4.0,-1.1991617531888707,-0.032725705575265836,0.28286646172917623,2.0,0.0,1.0,-0.9120500752724636,0
0.0,0.0,1.0,0.0,-1.0358890053705667,0.25,1.3025708033317187,2.0,-1.1991617531888707,-0.8278482831755328,-1.2480506985158806,2.0,1.0,1.0,-0.15166137120492593,0
1.0,0.0,0.0,0.0,-0.8453705390508155,0.5,-0.7626792273016693,4.0,0.5292231170713989,-0.9703154882496987,0.30341568535662666,2.0,0.0,1.0,1.1289932882772429,1
0.0,0.0,1.0,1.0,-0.8453705390508155,0.25,0.0634207849516859,3.0,-1.1991617531888707,-0.5896373594130424,-0.7959677787119712,2.0,1.0,0.0,-0.26727602796373284,0
0.0,0.0,1.0,0.0,-0.4643336064113132,0.0,0.4764707910783635,4.0,-1.1991617531888707,-0.05640247446038623,1.4438975966801255,2.0,1.0,0.0,0.8710836693537505,0
0.0,1.0,0.0,1.0,-1.6074444043298202,0.75,-1.175729233428347,4.0,-1.1991617531888707,-0.25381822574987384,-0.2308641289570844,1.0,1.0,0.0,-0.5474192347254573,0
0.0,0.0,1.0,1.0,0.10722179254794025,0.5,1.7156208094583962,4.0,-1.1991617531888707,0.8227606479141061,-0.3233356352806113,1.0,1.0,1.0,-1.3700619847400448,1
0.0,1.0,0.0,1.0,-1.2264074716903177,0.75,-1.175729233428347,1.0,-1.1991617531888707,0.9651250266470663,-0.4774548124864896,2.0,1.0,0.0,0.3241374085332409,0
0.0,1.0,0.0,0.0,-0.4643336064113132,1.0,-0.3496292211749917,3.0,1.5234889567918226,-1.6536836398979524,-1.1966776394472545,1.0,0.0,1.0,0.43085863015675496,0
1.0,0.0,0.0,1.0,3.3460357199837096,0.0,-1.5887792395550244,3.0,0.6648759351993212,-1.1493300380647515,-0.10756878719238186,1.0,1.0,1.0,1.5158577166624811,0
0.0,1.0,0.0,1.0,0.8692956578269448,0.5,0.8895207972050411,2.0,1.2811052077785534,1.5355175804303463,-1.6487605592511638,1.0,1.0,0.0,-1.27668091581947,0
0.0,0.0,1.0,0.0,-0.7501113058909399,1.0,0.4764707910783635,3.0,-1.1991617531888707,1.7161668770349574,-0.9500869559178494,1.0,1.0,0.0,-1.6324183212311836,0
0.0,0.0,1.0,0.0,-0.4643336064113132,1.0,0.0634207849516859,4.0,-1.1991617531888707,1.049737488388677,-0.7240454960158946,2.0,1.0,1.0,0.5108995463743905,0
0.0,0.0,1.0,1.0,-1.0358890053705667,0.5,1.3025708033317187,1.0,-1.1991617531888707,1.4988581567233237,2.050099693689913,2.0,1.0,0.0,-0.7519682428371925,0
0.0,1.0,0.0,0.0,-0.7501113058909399,0.75,0.0634207849516859,4.0,-1.1991617531888707,-1.5596668450928306,-1.2480506985158806,1.0,1.0,0.0,-0.5118454941842859,0
1.0,0.0,0.0,0.0,0.2977402588676914,0.0,0.0634207849516859,4.0,0.14852312027303502,-0.6973321525324642,2.050099693689913,3.0,0.0,1.0,-0.8675828995959994,1
1.0,0.0,0.0,0.0,-1.2264074716903177,0.25,0.0634207849516859,1.0,0.6273729496742555,-1.4993374610360135,-0.7034962723884443,1.0,1.0,1.0,-0.5607593874283965,0
0.0,1.0,0.0,0.0,-1.416925938010069,0.75,-0.7626792273016693,1.0,1.0382720479009664,0.750171012091259,-0.15894184626100794,1.0,1.0,1.0,1.3379890139566244,0
0.0,0.0,1.0,1.0,-0.9406297722106911,0.25,1.3025708033317187,4.0,-1.1991617531888707,0.2025137289619924,0.4575348625625049,2.0,1.0,0.0,1.3202021436860387,0
0.0,0.0,1.0,1.0,-0.6548520727310644,0.0,-1.5887792395550244,1.0,0.0675013315629419,0.7944458698493407,-0.2719625762119853,2.0,1.0,1.0,1.7248534423418629,0
0.0,1.0,0.0,1.0,-0.5595928395711888,0.75,-1.175729233428347,1.0,0.7500046625395098,-1.2586653390420843,0.8993431705526891,2.0,0.0,1.0,-1.3700619847400448,0
0.0,0.0,1.0,1.0,-1.2264074716903177,0.5,-0.7626792273016693,4.0,1.0603680288659394,-0.028909783391779496,1.4336229848664002,2.0,0.0,0.0,-1.2722341982518235,0
0.0,0.0,1.0,0.0,-0.4643336064113132,0.25,-1.175729233428347,4.0,0.5106518833895645,0.9415018531554096,0.06709961364094677,1.0,1.0,0.0,0.8532967990831648,0
0.0,0.0,1.0,0.0,0.7740364246670692,0.0,-1.5887792395550244,3.0,-1.1991617531888707,1.504010472186826,-0.5391024833688408,2.0,1.0,1.0,-1.2900210685224092,0
0.0,1.0,0.0,0.0,-0.8453705390508155,0.0,-0.7626792273016693,4.0,-1.1991617531888707,0.024542107096621527,0.12874728452329806,3.0,1.0,0.0,-0.009366409040240518,0
1.0,0.0,0.0,0.0,-0.27381514009156205,0.5,-0.3496292211749917,3.0,-0.031028808600166248,-0.18754184795252843,1.032913124131117,1.0,1.0,1.0,-1.3567218320371055,0
0.0,0.0,1.0,0.0,0.9645548909868205,0.0,-0.7626792273016693,1.0,-1.1991617531888707,1.5769878453675978,-1.0117346268002008,1.0,1.0,1.0,0.6798748139449544,1
0.0,1.0,0.0,0.0,-1.1311482385304423,0.75,-1.5887792395550244,2.0,-1.1991617531888707,-1.5143579628543398,0.28286646172917623,2.0,1.0,1.0,1.7515337477477415,0
0.0,0.0,1.0,1.0,0.10722179254794025,0.75,0.8895207972050411,4.0,1.202542251876181,1.1609941929505758,-1.032283850427651,1.0,0.0,0.0,-0.15166137120492593,1
0.0,0.0,1.0,0.0,2.583961854704705,0.0,0.4764707910783635,3.0,-1.1991617531888707,-0.44315626089744925,-0.3644340825355122,2.0,1.0,1.0,1.7248534423418629,0
0.0,1.0,0.0,0.0,-0.5595928395711888,0.25,-0.7626792273016693,1.0,0.33467976101405755,-1.7246896802351006,0.2931410735429015,1.0,1.0,0.0,0.33303084366853375,0
0.0,1.0,0.0,0.0,-1.7979628706495712,0.0,-1.175729233428347,3.0,-1.1991617531888707,0.8816298630102372,0.6527524870232839,2.0,0.0,1.0,-1.605738015825305,0
0.0,0.0,1.0,1.0,-0.5595928395711888,0.25,0.4764707910783635,4.0,-1.1991617531888707,-0.20560803457335752,0.20066956721937454,2.0,1.0,1.0,-1.6235248860958906,0
0.0,0.0,1.0,0.0,-0.7501113058909399,0.75,-0.7626792273016693,3.0,-1.1991617531888707,-1.292133654615154,-1.556289052927637,1.0,1.0,0.0,0.4130717598861693,0
0.0,1.0,0.0,0.0,-0.27381514009156205,0.5,-1.5887792395550244,1.0,1.255432931338263,-0.2226202948412856,0.9609908414350403,1.0,1.0,1.0,-1.57461099285178,0
0.0,0.0,1.0,1.0,-0.1785559069316865,0.75,0.4764707910783635,3.0,-1.1991617531888707,-1.2442921718132154,-0.8576154495943225,2.0,1.0,1.0,-0.022706561743179775,0
0.0,0.0,1.0,0.0,-0.1785559069316865,0.0,-0.3496292211749917,3.0,1.1027240452763158,0.9600455101382039,-0.354159470721787,2.0,0.0,0.0,1.7204067247742165,1
0.0,1.0,0.0,1.0,-1.5121851711699446,0.75,0.8895207972050411,4.0,0.16694641223923667,0.5955278763424087,1.0020892886899413,1.0,0.0,0.0,1.182353899089,0
0.0,0.0,1.0,0.0,0.10722179254794025,0.5,0.8895207972050411,4.0,-1.1991617531888707,-1.003289050255745,-0.210314905329634,2.0,1.0,1.0,1.5736650450418848,0
0.0,1.0,0.0,1.0,-0.08329667377181091,1.0,0.0634207849516859,3.0,0.765125040000059,1.5483782053498674,0.015726554572320705,2.0,1.0,1.0,-1.3389349617665198,0
0.0,0.0,1.0,0.0,-1.0358890053705667,0.25,1.3025708033317187,1.0,-1.1991617531888707,-1.176059300287701,-0.210314905329634,2.0,0.0,0.0,0.08401465988033428,0
0.0,1.0,0.0,1.0,-1.5121851711699446,0.75,1.7156208094583962,4.0,-0.07535067835807951,-0.15832834322472955,-0.45690558885903915,1.0,0.0,1.0,-0.7519682428371925,0
0.0,1.0,0.0,0.0,-0.5595928395711888,0.0,-0.7626792273016693,1.0,-1.1991617531888707,-0.3913174695478266,-0.33361024709433656,2.0,1.0,1.0,-1.4812299239312052,0
0.0,0.0,1.0,0.0,0.10722179254794025,0.0,1.3025708033317187,2.0,0.28532196802335263,1.5998961226500232,1.2692291958467967,2.0,1.0,0.0,-1.1210458009518454,1
0.0,0.0,1.0,1.0,1.250332590466447,0.5,0.0634207849516859,1.0,1.0495039680784553,-0.5704568425105229,-0.6623978251335434,1.0,1.0,1.0,-0.9342836631106957,0
0.0,0.0,1.0,0.0,-0.27381514009156205,1.0,1.3025708033317187,1.0,0.9982388919771465,-0.9266792361896314,0.6219286515821083,1.0,1.0,1.0,-0.6585871739166177,0
0.0,0.0,1.0,0.0,-1.2264074716903177,1.0,1.3025708033317187,2.0,1.4009713521538365,-0.02788029793492072,-0.025371892682580152,1.0,1.0,0.0,1.4046897774713207,0
0.0,1.0,0.0,1.0,-1.0358890053705667,1.0,-0.7626792273016693,3.0,0.8250031327691076,-0.6829862194448996,-0.5288278715551156,2.0,1.0,0.0,-1.57461099285178,1
0.0,0.0,1.0,1.0,0.5835179583473181,0.75,-1.5887792395550244,2.0,-1.1991617531888707,1.2335023009273396,-1.1864030276335293,2.0,0.0,1.0,1.4002430599036744,0
0.0,0.0,1.0,0.0,-0.4643336064113132,0.75,-1.175729233428347,3.0,0.9504202035231885,-0.2826804798859821,-0.15894184626100794,2.0,1.0,1.0,-1.6012912982576586,0
0.0,0.0,1.0,0.0,1.1550733573065715,0.75,0.0634207849516859,3.0,0.8000148673247213,1.1367984041802188,-0.693221660574719,2.0,1.0,0.0,1.0267187842213752,0
1.0,0.0,0.0,0.0,-0.1785559069316865,0.5,-0.3496292211749917,2.0,0.590599778027927,-0.41964848335067695,0.03627577819977113,1.0,1.0,0.0,0.4397520652920478,0
0.0,0.0,1.0,1.0,2.1076656889053274,0.0,0.0634207849516859,1.0,1.06872490049205,-0.9558347810782448,-0.8267916141531468,1.0,1.0,1.0,-1.3211480914959342,0
1.0,0.0,0.0,0.0,-0.08329667377181091,0.75,-1.175729233428347,3.0,0.3681230471191976,1.332954401856565,-0.4466309770453139,1.0,1.0,0.0,-1.1210458009518454,0
0.0,0.0,1.0,0.0,0.20248102570781581,0.0,-1.5887792395550244,3.0,-1.1991617531888707,1.0301578865693557,0.05682500182722156,2.0,1.0,0.0,1.3157554261183924,0
1.0,0.0,0.0,1.0,1.250332590466447,0.5,1.3025708033317187,3.0,1.4691252438504605,-0.648667011533907,1.4952706557487514,1.0,1.0,1.0,-0.8097755712165959,1
0.0,0.0,1.0,1.0,-0.4643336064113132,0.0,1.3025708033317187,4.0,-1.1991617531888707,-1.3217294847881829,-0.2822371880257105,1.0,1.0,0.0,-1.21442686987242,0
0.0,1.0,0.0,1.0,0.5835179583473181,1.0,-0.7626792273016693,1.0,-1.1991617531888707,-1.280976909305425,0.4369856389350545,2.0,1.0,1.0,1.2979685558478067,0
0.0,0.0,1.0,1.0,-0.1785559069316865,1.0,-0.7626792273016693,3.0,-1.1991617531888707,1.240799828752022,0.9815400650624908,2.0,0.0,1.0,-1.721352672584112,0
0.0,0.0,1.0,1.0,-0.9406297722106911,0.75,-0.7626792273016693,2.0,-1.1991617531888707,1.3983917586083512,0.94044161780759,2.0,1.0,1.0,0.1773957288009091,0
0.0,1.0,0.0,0.0,-0.6548520727310644,0.75,0.8895207972050411,4.0,-1.1991617531888707,1.44423956260457,-1.4843667702315604,2.0,0.0,1.0,0.28856366799206956,0
1.0,0.0,0.0,0.0,0.8692956578269448,0.25,0.0634207849516859,2.0,1.1903455985045157,-0.20351205315991916,-1.4329937111629345,1.0,0.0,0.0,-0.3517636617490148,1
0.0,0.0,1.0,1.0,0.011962559388064665,0.75,-0.3496292211749917,4.0,0.09420983838036792,0.17178314290129487,1.1664830777095447,1.0,0.0,1.0,-1.6946723671782333,0
0.0,0.0,1.0,1.0,-0.1785559069316865,1.0,0.0634207849516859,3.0,-1.1991617531888707,-0.850823947499903,0.11847267270957285,2.0,1.0,0.0,-0.3562103793166612,0
0.0,0.0,1.0,1.0,0.20248102570781581,0.5,-0.7626792273016693,4.0,1.474726282094101,0.49373329010537753,0.8171462760428874,1.0,1.0,0.0,-0.587439692834275,0
1.0,0.0,0.0,0.0,-0.6548520727310644,0.25,-1.175729233428347,4.0,1.1175718397268313,0.19999980822623423,-1.3816206520943084,2.0,0.0,0.0,-0.3473169441813684,0
0.0,0.0,1.0,1.0,-0.36907437325143766,0.5,0.8895207972050411,2.0,-1.1991617531888707,-1.5643608937555438,-0.7240454960158946,2.0,0.0,1.0,0.4931126761038048,0
1.0,0.0,0.0,1.0,0.7740364246670692,0.5,0.0634207849516859,1.0,0.44724202129262214,-1.4613144099076707,-1.1658538040060789,1.0,1.0,0.0,-1.0632384725724418,1
0.0,0.0,1.0,0.0,0.011962559388064665,0.5,-1.175729233428347,2.0,-1.1991617531888707,1.5401569862326223,1.043187735944842,1.0,1.0,0.0,1.035612219356668,0
0.0,0.0,1.0,0.0,-0.6548520727310644,0.5,0.4764707910783635,3.0,-1.1991617531888707,-1.139983839418255,-0.31306102346688613,2.0,1.0,1.0,-0.565206104996043,0
1.0,0.0,0.0,1.0,0.10722179254794025,0.75,1.3025708033317187,3.0,-0.060631515000120643,-0.41502461497517057,-1.6898590065060648,1.0,1.0,0.0,-0.33842350904607554,0
0.0,0.0,1.0,0.0,-0.6548520727310644,0.5,0.8895207972050411,2.0,-1.1991617531888707,-0.569138256169052,-1.5768382765550875,2.0,1.0,0.0,-0.8364558766224744,0
0.0,0.0,1.0,1.0,1.8218879894257005,1.0,1.7156208094583962,1.0,-0.3409923971513419,1.6079813456385768,-0.2616879643982601,1.0,1.0,1.0,-0.7919887009460103,1
0.0,0.0,1.0,0.0,-1.7027036374896958,0.25,1.7156208094583962,3.0,-1.1991617531888707,0.626490825493335,-0.2822371880257105,2.0,0.0,1.0,-1.4278693131194482,0
0.0,1.0,0.0,1.0,-0.7501113058909399,0.75,-0.3496292211749917,3.0,0.8011904214534725,-0.3564506109876623,-0.9295377322903989,1.0,1.0,0.0,0.8488500815155183,0
0.0,0.0,1.0,1.0,-1.2264074716903177,0.0,0.8895207972050411,1.0,0.05989454199020257,-1.3313607690292277,-0.5082786479276652,1.0,1.0,1.0,1.2001407693595856,0
0.0,1.0,0.0,0.0,0.7740364246670692,1.0,-0.3496292211749917,2.0,-1.1991617531888707,0.38405738778391557,1.1973069131507204,1.0,1.0,0.0,-1.4812299239312052,1
0.0,0.0,1.0,0.0,-0.27381514009156205,1.0,-0.7626792273016693,4.0,1.2293345444548875,-1.0707897423669703,-1.4227190993492091,2.0,0.0,0.0,-0.22725556985491505,1
0.0,0.0,1.0,1.0,0.10722179254794025,0.0,0.4764707910783635,2.0,0.6258509214736172,-0.8021209231124807,-1.032283850427651,1.0,1.0,0.0,1.5336445869330668,0
